sample_id	sample_file	batch
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_07_RB8	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_07_RB8	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_08_RB9	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_08_RB9	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_09_RB10	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_09_RB10	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_10_RB11	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_10_RB11	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_11_RB12	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_11_RB12	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_12_RB13	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_12_RB13	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_13_RB14	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_13_RB14	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_14_RB15	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_14_RB15	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_15_RB16	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_15_RB16	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_16_RB17	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_16_RB17	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_17_RB18	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_17_RB18	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_18_RB19	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_18_RB19	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_19_RB20	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_19_RB20	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_20_RB21	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_20_RB21	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_21_RC2	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_21_RC2	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_22_RC3	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_22_RC3	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_23_RC4	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_23_RC4	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_24_RC5	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_24_RC5	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_25_RC6	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_25_RC6	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_26_RC7	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_26_RC7	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_27_RC8	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_27_RC8	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_28_RC9	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_28_RC9	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_29_RC10	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_29_RC10	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_30_RC11	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_30_RC11	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_31_RC12	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_31_RC12	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_32_RC13	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_32_RC13	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_33_RC14	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_33_RC14	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_34_RC15	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_34_RC15	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_35_RC16	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_35_RC16	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_36_RC17	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_36_RC17	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_37_RC18	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_37_RC18	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_38_RC19	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_38_RC19	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_39_RC20	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_39_RC20	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_40_RC21	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_40_RC21	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_41_RD2	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_41_RD2	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_42_RD3	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_42_RD3	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_43_RD4	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_43_RD4	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_44_RD5	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_44_RD5	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_45_RD6	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_45_RD6	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_46_RD7	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_46_RD7	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_47_RD8	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_47_RD8	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_48_RD9	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_48_RD9	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_49_RD10	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_49_RD10	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_50_RD11	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_50_RD11	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_51_RD12	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_51_RD12	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_52_RD13	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_52_RD13	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_53_RD14	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_53_RD14	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_54_RD15	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_54_RD15	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_55_RD16	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_55_RD16	6
